Epoch 	 Train 		 Dev 
0	-161180.704484	-148632.287132
1	-85955.8825144	-68740.0044894
2	-35443.6867793	-21482.8283565
3	-10402.2821031	-6337.25136376
4	-5195.40734463	-5682.15397708
5	-4789.6033113	-5411.26858792
6	-4523.18351846	-5130.80656504
7	-4268.67373489	-4820.86084401
8	-4018.26754513	-4528.09060092
9	-3777.83714095	-4264.40016188
10	-3545.89661794	-4012.22197858
11	-3319.94428916	-3765.22342758
12	-3103.60696572	-3486.16448156
13	-2891.36470534	-3265.39024644
14	-2689.07795504	-3025.02516326
15	-2493.0458223	-2814.86917045
16	-2305.21001419	-2581.15574878
17	-2123.76946745	-2373.07433762
18	-1947.54828325	-2171.96915127
19	-1782.29992122	-1981.48290529
20	-1625.32052901	-1807.06809158
21	-1470.79863417	-1640.24067346
22	-1330.1772652	-1463.88027013
23	-1192.70262387	-1315.16955473
24	-1063.06968138	-1179.37994121
25	-941.370174997	-1033.49860342
26	-824.877596105	-911.541485556
27	-720.447735288	-769.487868073
28	-619.40840189	-681.045508823
29	-529.078077806	-562.617460522
30	-442.724461546	-477.604362177
31	-366.820893454	-386.848661172
32	-297.043149207	-306.961147841
33	-234.752339519	-238.571501098
34	-179.166241333	-178.614804966
35	-131.845698679	-126.997685005
36	-91.5350123262	-86.3062042701
37	-58.6670102063	-53.9837759047
38	-33.4701276034	-26.5267731414
39	-15.4841038721	-9.9204117484
40	-4.73357335107	-1.89874774791
41	-0.680935340204	-0.272277810858
42	-0.190202371261	-0.328729852013
43	-0.173289649091	-0.222732854387
44	-0.174296697256	-0.207974418133
45	-0.172140928886	-0.21287756391
46	-0.17177963866	-0.303399208437
47	-0.161085812331	-0.200042782637
48	-0.16359404791	-0.20003535724
49	-0.161932629073	-0.270779788339
50	-0.155860255411	-0.233836632752
51	-0.153539654733	-0.447618760729
52	-0.148905944047	-0.198169624454
53	-0.133796720219	-0.192576186611
54	-0.133496517534	-0.227439411155
55	-0.124775997862	-0.191688989068
56	-0.124408196449	-0.155719636655
57	-0.10259179126	-0.221737257025
58	-0.093099608869	-0.118825563698
59	-0.0752909130295	-0.107549476271
60	-0.0543725557101	-0.0722151057146
61	-0.0287804020743	-0.0443021602481
62	0.000982073947846	-0.0805549797998
63	0.038560332048	-0.00833258028482
64	0.0717494336567	0.0641205805357
65	0.112509201509	0.101069489715
66	0.140514994124	0.116930725598
67	0.16609309374	0.16797047223
68	0.190561643222	0.158795018916
69	0.218140840535	0.20587423148
70	0.235549761728	0.232579501537
71	0.250022509793	0.214946006547
72	0.268476057093	0.228935976894
73	0.281681093077	0.238235172423
74	0.287133608599	0.283490552371
75	0.297574754252	0.222667270749
76	0.305454040914	0.234956903683
77	0.31615449077	0.232321669878
78	0.326442969916	0.306949238678
79	0.331805554757	0.291925087613
80	0.336614160374	0.319707933804
81	0.350342585366	0.32598270298
82	0.356097192798	0.320252807285
83	0.361882532752	0.30416113251
84	0.365433276921	0.330973923733
85	0.370899280811	0.341182485468
86	0.379895705072	0.352660813093
87	0.38657910306	0.350618028705
88	0.388462408045	0.357300667334
89	0.39368500637	0.362873218964
90	0.401164591187	0.360030903516
91	0.404688156263	0.34091834055
92	0.409751283609	0.371248124673
93	0.412319184672	0.368748933761
94	0.419945035662	0.344206139216
95	0.424558313767	0.363269040689
96	0.428612638497	0.369817335395
97	0.430172538332	0.379764041049
98	0.434286010791	0.370924194561
99	0.442587794209	0.368460071487
100	0.446656157273	0.351000668484
101	0.449481629122	0.325112713788
102	0.446891291778	0.369612314402
103	0.453515459542	0.389373490727
104	0.457607059098	0.392130244467
105	0.461878204077	0.368520208298
106	0.465253483987	0.398614314699
107	0.46788072818	0.376929218674
108	0.471703951152	0.398968183416
109	0.471625057809	0.378517241872
110	0.476501568757	0.394935029961
111	0.476334459834	0.410699523491
112	0.482304426335	0.412324526453
113	0.482781084169	0.410725093438
114	0.48745150585	0.327553039195
115	0.488153118201	0.36031922916
116	0.488004272134	0.417969924502
117	0.493822124413	0.392988319271
118	0.495984142925	0.363782602323
119	0.495819671411	0.42150711953
120	0.500855268644	0.402890635466
121	0.50146717792	0.422908116576
122	0.50337479728	0.421653585908
123	0.507189031359	0.418963721134
124	0.508659597199	0.34368672999
125	0.509361673656	0.419951439373
126	0.510887136846	0.36084877212
127	0.517317562805	0.353488111079
128	0.516818860244	0.428223750395
129	0.515368613383	0.395708763137
130	0.516662411084	0.377642152461
131	0.518157180932	0.427974898682
132	0.519747452475	0.420377128231
133	0.520321470428	0.419731177396
134	0.524689498096	0.313230102275
135	0.523598205039	0.394927700603
136	0.530306825872	0.428608722575
137	0.528994369108	0.424373132181
138	0.529814020017	0.434175215157
